"","zip","sdi_decile"
"15681","48131",2
"15682","48133",5
"15683","48134",4
"15684","48135",4
"15685","48137",1
"15686","48138",1
"15687","48139",1
"15688","48140",1
"15689","48141",10
"15690","48143",NA
"15691","48144",2
"15692","48145",1
"15693","48146",8
"15694","48150",1
"15695","48152",2
"15696","48154",1
"15697","48157",8
"15698","48158",1
"15699","48159",2
"15700","48160",2
"15701","48161",7
"15702","48162",6
"15703","48164",1
"15704","48165",2
"15705","48166",5
"15706","48167",2
"15707","48168",1
"15708","48169",1
"15709","48170",2
"15710","48173",3
"15711","48174",7
"15712","48176",1
"15713","48177",2
"15714","48178",1
"15715","48179",3
"15716","48180",8
"15717","48182",2
"15718","48183",3
"15719","48184",9
"15720","48185",7
"15721","48186",7
"15722","48187",3
"15723","48188",1
"15724","48189",2
"15725","48190",1
"15726","48191",1
"15727","48192",6
"15728","48193",6
"15729","48195",5
"15730","48197",7
"15731","48198",8
"15732","48201",10
"15733","48202",10
"15734","48203",10
"15735","48204",10
"15736","48205",9
"15737","48206",10
"15738","48207",10
"15739","48208",10
"15740","48209",10
"15741","48210",10
"15742","48211",10
"15743","48212",10
"15744","48213",10
"15745","48214",10
"15746","48215",10
"15747","48216",10
"15748","48217",10
"15749","48218",10
"15750","48219",10
"15751","48220",4
"15752","48221",8
"15753","48223",9
"15754","48224",10
"15755","48225",9
"15756","48226",7
"15757","48227",10
"15758","48228",10
"15759","48229",10
"15760","48230",1
"15761","48233",NA
"15762","48234",10
"15763","48235",9
"15764","48236",1
"15765","48237",7
"15766","48238",10
"15767","48239",7
"15768","48240",6
"15769","48242",NA
"15770","48243",NA
"15771","48301",1
"15772","48302",1
"15773","48304",1
"15774","48306",1
"15775","48307",2
"15776","48309",1
"15777","48310",6
"15778","48312",4
"15779","48313",4
"15780","48314",4
"15781","48315",2
"15782","48316",2
"15783","48317",5
"15784","48320",4
"15785","48322",2
"15786","48323",1
"15787","48324",1
"15788","48326",6
"15789","48327",4
"15790","48328",6
"15791","48329",2
"15792","48331",1
"15793","48334",4
"15794","48335",4
"15795","48336",4
"15796","48340",10
"15797","48341",10
"15798","48342",10
"15799","48346",3
"15800","48348",1
"15801","48350",2
"15802","48353",2
"15803","48356",1
"15804","48357",1
"15805","48359",3
"15806","48360",1
"15807","48362",2
"15808","48363",1
"15809","48367",3
"15810","48370",1
"15811","48371",1
"15812","48374",1
"15813","48375",1
"15814","48377",3
"15815","48380",1
"15816","48381",2
"15817","48382",1
"15818","48383",2
"15819","48386",1
"15820","48390",3
"15821","48393",5
"15822","48397",NA
"15823","48401",5
"15824","48411",1
"15825","48412",1
"15826","48413",6
"15827","48414",2
"15828","48415",2
"15829","48416",6
"15830","48417",3
"15831","48418",1
"15832","48419",3
"15833","48420",5
"15834","48421",3
"15835","48422",6
"15836","48423",5
"15837","48426",5
"15838","48427",6
"15839","48428",2
"15840","48429",5
"15841","48430",2
"15842","48432",2
"15843","48433",2
"15844","48434",3
"15845","48435",5
"15846","48436",2
"15847","48437",7
"15848","48438",1
"15849","48439",2
"15850","48440",5
"15851","48441",5
"15852","48442",4
"15853","48444",7
"15854","48445",5
"15855","48446",4
"15856","48449",4
"15857","48450",5
"15858","48451",1
"15859","48453",8
"15860","48454",4
"15861","48455",1
"15862","48456",2
"15863","48457",5
"15864","48458",9
"15865","48460",2
"15866","48461",4
"15867","48462",1
"15868","48463",3
"15869","48464",3
"15870","48465",5
"15871","48466",4
"15872","48467",3
"15873","48468",4
"15874","48469",4
"15875","48470",4
"15876","48471",6
"15877","48472",5
"15878","48473",2
"15879","48475",4
"15880","48476",1
"15881","48502",10
"15882","48503",9
"15883","48504",9
"15884","48505",10
"15885","48506",9
"15886","48507",9
"15887","48509",4
"15888","48519",6
"15889","48529",10
"15890","48532",8
"15891","48551",NA
"15892","48553",NA
"15893","48554",NA
"15894","48601",10
"15895","48602",9
"15896","48603",5
"15897","48604",6
"15898","48607",10
"15899","48609",2
"15900","48610",5
"15901","48611",2
"15902","48612",6
"15903","48613",6
"15904","48614",7
"15905","48615",4
"15906","48616",4
"15907","48617",7
"15908","48618",5
"15909","48619",3
"15910","48621",5
"15911","48622",5
"15912","48623",1
"15913","48624",6
"15914","48625",7
"15915","48626",1
"15916","48627",4
"15917","48628",3
"15918","48629",7
"15919","48630",NA
"15920","48631",1
"15921","48632",7
"15922","48633",4
"15923","48634",2
"15924","48635",5
"15925","48636",4
"15926","48637",4
"15927","48638",4
"15928","48640",4
"15929","48642",3
"15930","48647",8
"15931","48649",3
"15932","48650",4
"15933","48651",6
"15934","48652",3
"15935","48653",4
"15936","48654",6
"15937","48655",4
"15938","48656",6
"15939","48657",4
"15940","48658",7
"15941","48659",6
"15942","48661",6
"15943","48662",5
"15944","48667",NA
"15945","48701",5
"15946","48703",5
"15947","48705",5
"15948","48706",6
"15949","48708",8
"15950","48710",NA
"15951","48720",5
"15952","48721",4
"15953","48722",3
"15954","48723",6
"15955","48724",5
"15956","48725",4
"15957","48726",5
"15958","48727",6
"15959","48728",4
"15960","48729",4
"15961","48730",5
"15962","48731",5
"15963","48732",7
"15964","48733",3
"15965","48734",1
"15966","48735",5
"15967","48737",6
"15968","48738",4
"15969","48739",5
"15970","48740",5
"15971","48741",5
"15972","48742",3
"15973","48743",6
"15974","48744",5
"15975","48745",5
"15976","48746",4
"15977","48747",1
"15978","48748",6
"15979","48749",4
"15980","48750",7
"15981","48754",3
"15982","48755",3
"15983","48756",8
"15984","48757",3
"15985","48759",3
"15986","48760",3
"15987","48761",5
"15988","48762",4
"15989","48763",4
"15990","48765",5
"15991","48766",5
"15992","48767",2
"15993","48768",6
"15994","48770",6
"15995","48801",7
"15996","48806",4
"15997","48807",3
"15998","48808",2
"15999","48809",6
"16000","48811",6
"16001","48813",4
"16002","48815",3
"16003","48816",5
"16004","48817",5
"16005","48818",6
"16006","48819",2
"16007","48820",1
"16008","48821",1
"16009","48822",1
"16010","48823",7
"16011","48825",1
"16012","48827",2
"16013","48829",7
"16014","48831",5
"16015","48832",3
"16016","48834",5
"16017","48835",1
"16018","48836",3
"16019","48837",2
"16020","48838",6
"16021","48840",4
"16022","48841",2
"16023","48842",5
"16024","48843",2
"16025","48845",7
"16026","48846",7
"16027","48847",5
"16028","48848",1
"16029","48849",3
"16030","48850",6
"16031","48851",4
"16032","48852",9
"16033","48853",4
"16034","48854",2
"16035","48855",1
"16036","48856",6
"16037","48857",2
"16038","48858",8
"16039","48860",5
"16040","48861",2
"16041","48864",3
"16042","48865",8
"16043","48866",2
"16044","48867",6
"16045","48870",6
"16046","48871",4
"16047","48872",2
"16048","48873",2
"16049","48874",3
"16050","48875",2
"16051","48876",3
"16052","48877",6
"16053","48878",6
"16054","48879",3
"16055","48880",6
"16056","48881",2
"16057","48883",3
"16058","48884",6
"16059","48885",3
"16060","48886",6
"16061","48888",4
"16062","48889",5
"16063","48890",2
"16064","48891",3
"16065","48892",3
"16066","48893",3
"16067","48894",1
"16068","48895",1
"16069","48896",7
"16070","48897",2
"16071","48906",8
"16072","48910",8
"16073","48911",9
"16074","48912",9
"16075","48915",10
"16076","48917",5
"16077","48921",NA
"16078","48933",10
"16079","49001",8
"16080","49002",4
"16081","49004",5
"16082","49006",8
"16083","49007",10
"16084","49008",7
"16085","49009",4
"16086","49010",4
"16087","49011",3
"16088","49012",3
"16089","49013",8
"16090","49014",6
"16091","49015",6
"16092","49017",5
"16093","49021",3
"16094","49022",10
"16095","49024",3
"16096","49026",4
"16097","49027",8
"16098","49028",6
"16099","49029",2
"16100","49030",6
"16101","49031",7
"16102","49032",4
"16103","49033",1
"16104","49034",2
"16105","49036",6
"16106","49037",9
"16107","49038",6
"16108","49040",5
"16109","49042",6
"16110","49043",9
"16111","49045",7
"16112","49046",3
"16113","49047",8
"16114","49048",8
"16115","49050",1
"16116","49051",3
"16117","49052",6
"16118","49053",3
"16119","49055",4
"16120","49056",6
"16121","49057",9
"16122","49058",3
"16123","49060",1
"16124","49061",3
"16125","49064",6
"16126","49065",3
"16127","49066",3
"16128","49067",4
"16129","49068",4
"16130","49070",3
"16131","49071",2
"16132","49072",3
"16133","49073",5
"16134","49074",5
"16135","49075",4
"16136","49076",4
"16137","49078",4
"16138","49079",4
"16139","49080",3
"16140","49082",4
"16141","49083",1
"16142","49084",8
"16143","49085",1
"16144","49087",1
"16145","49088",1
"16146","49089",6
"16147","49090",5
"16148","49091",8
"16149","49092",5
"16150","49093",6
"16151","49094",6
"16152","49095",3
"16153","49096",6
"16154","49097",1
"16155","49098",8
"16156","49099",6
"16157","49101",3
"16158","49102",6
"16159","49103",7
"16160","49104",1
"16161","49106",3
"16162","49107",4
"16163","49111",4
"16164","49112",3
"16165","49113",3
"16166","49115",1
"16167","49116",1
"16168","49117",4
"16169","49119",3
"16170","49120",6
"16171","49125",2
"16172","49126",7
"16173","49127",2
"16174","49128",4
"16175","49129",1
"16176","49130",1
"16177","49201",6
"16178","49202",9
"16179","49203",8
"16180","49220",4
"16181","49221",7
"16182","49224",8
"16183","49227",4
"16184","49228",3
"16185","49229",1
"16186","49230",3
"16187","49232",8
"16188","49233",1
"16189","49234",1
"16190","49235",3
"16191","49236",1
"16192","49237",3
"16193","49238",3
"16194","49240",1
"16195","49241",4
"16196","49242",8
"16197","49245",6
"16198","49246",1
"16199","49247",4
"16200","49248",3
"16201","49249",3
"16202","49250",6
"16203","49251",3
"16204","49252",7
"16205","49253",2
"16206","49254",3
"16207","49255",8
"16208","49256",6
"16209","49259",5
"16210","49261",9
"16211","49262",6
"16212","49263",2
"16213","49264",3
"16214","49265",2
"16215","49266",3
"16216","49267",1
"16217","49268",4
"16218","49269",3
"16219","49270",2
"16220","49271",5
"16221","49272",2
"16222","49274",6
"16223","49276",2
"16224","49277",2
"16225","49279",5
"16226","49282",1
"16227","49283",2
"16228","49284",5
"16229","49285",3
"16230","49286",2
"16231","49287",2
"16232","49288",7
"16233","49289",3
"16234","49301",1
"16235","49302",1
"16236","49303",4
"16237","49304",8
"16238","49305",5
"16239","49306",2
"16240","49307",8
"16241","49309",7
"16242","49310",6
"16243","49312",6
"16244","49315",1
"16245","49316",1
"16246","49318",2
"16247","49319",2
"16248","49320",1
"16249","49321",5
"16250","49322",7
"16251","49323",1
"16252","49325",3
"16253","49326",4
"16254","49327",5
"16255","49328",2
"16256","49329",3
"16257","49330",5
"16258","49331",2
"16259","49332",4
"16260","49333",2
"16261","49335",1
"16262","49336",5
"16263","49337",6
"16264","49338",5
"16265","49339",4
"16266","49340",7
"16267","49341",1
"16268","49342",5
"16269","49343",4
"16270","49344",4
"16271","49345",4
"16272","49346",3
"16273","49347",3
"16274","49348",3
"16275","49349",6
"16276","49401",7
"16277","49402",4
"16278","49403",1
"16279","49404",3
"16280","49405",4
"16281","49406",2
"16282","49408",5
"16283","49410",6
"16284","49411",3
"16285","49412",5
"16286","49415",1
"16287","49417",2
"16288","49418",2
"16289","49419",2
"16290","49420",7
"16291","49421",7
"16292","49423",5
"16293","49424",4
"16294","49425",6
"16295","49426",1
"16296","49428",1
"16297","49431",5
"16298","49434",NA
"16299","49435",1
"16300","49436",4
"16301","49437",3
"16302","49440",9
"16303","49441",5
"16304","49442",9
"16305","49444",9
"16306","49445",1
"16307","49446",4
"16308","49448",2
"16309","49449",3
"16310","49450",10
"16311","49451",3
"16312","49452",5
"16313","49453",4
"16314","49454",6
"16315","49455",7
"16316","49456",2
"16317","49457",3
"16318","49458",5
"16319","49459",8
"16320","49460",3
"16321","49461",3
"16322","49464",1
"16323","49503",10
"16324","49504",8
"16325","49505",6
"16326","49506",3
"16327","49507",10
"16328","49508",7
"16329","49509",8
"16330","49512",5
"16331","49519",6
"16332","49525",2
"16333","49534",3
"16334","49544",5
"16335","49546",5
"16336","49548",7
"16337","49601",5
"16338","49611",3
"16339","49612",3
"16340","49613",3
"16341","49614",4
"16342","49615",2
"16343","49616",4
"16344","49617",1
"16345","49618",3
"16346","49619",4
"16347","49620",3
"16348","49621",1
"16349","49622",3
"16350","49623",5
"16351","49625",4
"16352","49626",5
"16353","49627",5
"16354","49628",3
"16355","49629",3
"16356","49630",1
"16357","49631",7
"16358","49632",6
"16359","49633",5
"16360","49634",1
"16361","49635",3
"16362","49636",3
"16363","49637",5
"16364","49638",4
"16365","49639",6
"16366","49640",3
"16367","49642",9
"16368","49643",2
"16369","49644",5
"16370","49645",6
"16371","49646",7
"16372","49648",2
"16373","49649",3
"16374","49650",2
"16375","49651",6
"16376","49653",1
"16377","49654",2
"16378","49655",6
"16379","49656",6
"16380","49657",5
"16381","49659",6
"16382","49660",4
"16383","49663",7
"16384","49664",1
"16385","49665",7
"16386","49666",2
"16387","49667",6
"16388","49668",7
"16389","49670",2
"16390","49674",1
"16391","49675",1
"16392","49676",4
"16393","49677",7
"16394","49679",5
"16395","49680",6
"16396","49682",2
"16397","49683",5
"16398","49684",4
"16399","49686",3
"16400","49688",4
"16401","49689",5
"16402","49690",1
"16403","49701",7
"16404","49705",8
"16405","49706",5
"16406","49707",5
"16407","49709",6
"16408","49710",3
"16409","49712",2
"16410","49713",2
"16411","49715",4
"16412","49716",3
"16413","49717",2
"16414","49718",6
"16415","49719",3
"16416","49720",4
"16417","49721",5
"16418","49722",6
"16419","49724",3
"16420","49725",2
"16421","49726",2
"16422","49727",4
"16423","49728",5
"16424","49729",1
"16425","49730",4
"16426","49733",6
"16427","49735",5
"16428","49736",4
"16429","49738",6
"16430","49740",1
"16431","49743",4
"16432","49744",2
"16433","49745",5
"16434","49746",5
"16435","49747",4
"16436","49748",3
"16437","49749",4
"16438","49751",3
"16439","49752",7
"16440","49753",2
"16441","49755",4
"16442","49756",5
"16443","49757",9
"16444","49759",3
"16445","49760",6
"16446","49762",4
"16447","49764",8
"16448","49765",6
"16449","49766",4
"16450","49768",4
"16451","49769",4
"16452","49770",4
"16453","49774",3
"16454","49775",4
"16455","49776",3
"16456","49777",1
"16457","49779",5
"16458","49780",3
"16459","49781",7
"16460","49782",2
"16461","49783",8
"16462","49788",10
"16463","49791",4
"16464","49793",4
"16465","49795",6
"16466","49796",2
"16467","49799",5
"16468","49801",4
"16469","49802",7
"16470","49805",4
"16471","49806",4
"16472","49807",2
"16473","49808",1
"16474","49812",2
"16475","49814",3
"16476","49815",4
"16477","49816",2
"16478","49817",2
"16479","49818",1
"16480","49819",1
"16481","49820",5
"16482","49821",1
"16483","49822",2
"16484","49825",2
"16485","49826",3
"16486","49827",7
"16487","49829",7
"16488","49831",1
"16489","49833",1
"16490","49834",2
"16491","49835",4
"16492","49836",6
"16493","49837",3
"16494","49838",7
"16495","49839",6
"16496","49840",3
"16497","49841",6
"16498","49847",4
"16499","49848",3
"16500","49849",4
"16501","49852",6
"16502","49853",4
"16503","49854",5
"16504","49855",6
"16505","49858",5
"16506","49861",2
"16507","49862",4
"16508","49863",8
"16509","49864",8
"16510","49866",2
"16511","49868",6
"16512","49870",3
"16513","49871",6
"16514","49872",5
"16515","49873",1
"16516","49874",7
"16517","49876",2
"16518","49877",4
"16519","49878",3
"16520","49879",4
"16521","49880",2
"16522","49881",5
"16523","49883",4
"16524","49884",5
"16525","49885",3
"16526","49886",4
"16527","49887",5
"16528","49891",4
"16529","49892",2
"16530","49893",2
"16531","49894",1
"16532","49895",3
"16533","49896",7
"16534","49901",3
"16535","49902",4
"16536","49903",5
"16537","49905",3
"16538","49908",8
"16539","49910",1
"16540","49911",5
"16541","49912",4
"16542","49913",6
"16543","49915",5
"16544","49916",1
"16545","49917",4
"16546","49918",3
"16547","49919",5
"16548","49920",4
"16549","49921",7
"16550","49922",4
"16551","49925",3
"16552","49927",4
"16553","49929",5
"16554","49930",7
"16555","49931",7
"16556","49934",1
"16557","49935",5
"16558","49938",6
"16559","49942",4
"16560","49945",5
"16561","49946",5
"16562","49947",3
"16563","49948",4
"16564","49950",3
"16565","49952",2
"16566","49953",3
"16567","49955",1
"16568","49958",2
"16569","49959",7
"16570","49960",2
"16571","49961",7
"16572","49962",3
"16573","49963",5
"16574","49965",5
"16575","49967",5
"16576","49968",4
"16577","49969",4
"16578","49970",2
"16579","49971",4
"16580","50001",6
"16581","50002",1
"16582","50003",1
"16583","50005",2
"16584","50006",2
"16585","50007",1
"16586","50008",3
"16587","50009",2
"16588","50010",5
"16589","50011",1
"16590","50012",6
"16591","50014",7
"16592","50020",4
"16593","50021",2
"16594","50022",6
"16595","50023",2
"16596","50025",4
"16597","50026",4
"16598","50027",4
"16599","50028",2
"16600","50029",2
"16601","50032",5
"16602","50033",2
"16603","50034",1
"16604","50035",1
"16605","50036",2
"16606","50038",3
"16607","50039",1
"16608","50041",1
"16609","50042",2
"16610","50044",4
"16611","50046",2
"16612","50047",2
"16613","50048",4
"16614","50049",5
"16615","50050",4
"16616","50051",8
"16617","50052",1
"16618","50054",1
"16619","50055",2
"16620","50056",2
"16621","50057",2
